0x0041f170,1659
0x0041f7f0,398
0x0041f980,676
0x0041fc30,345
0x0041fd90,326
0x0041fee0,29
0x0041ff00,101
0x0041ff70,60
0x0041ffb0,30
0x0041ffd0,426
0x00420180,691
0x00420450,150
0x004204f0,150
0x00420590,241
0x00420690,335
0x004207e0,109
0x00420850,664
0x00420b00,253
0x00420c00,655
0x00420e90,121
0x00420f10,52
0x00420f50,65
0x00420fa0,131
0x00421030,46
0x00421060,149
0x00421100,111
0x00421170,67
0x004211c0,207
0x00421290,112
0x00421300,66
0x00421350,124
0x004213d0,374
0x004215e0,26
0x00421600,34
0x00421630,90
0x00421690,39
0x004216c0,25
0x004216e0,63
0x00421720,124
0x004217a0,286
0x004218c0,14
0x004218d0,48
0x00421900,151
0x004219a0,532
0x00421bc0,78
0x00421c10,48
0x00421c40,117
0x00421cc0,48
0x00421cf0,231
0x00421de0,69
0x00421e30,145
0x00421ed0,44
0x00421f00,36
0x00421f30,70
0x00421f80,79
0x00421fd0,64
0x00422010,64
0x00422050,64
0x00422090,65
0x004220e0,61
0x00422120,161
0x004221d0,61
0x00422210,64
0x00422250,121
0x004222d0,67
0x00422320,95
0x00422380,95
0x004223e0,108
0x00422450,108
0x004224c0,148
0x00422560,95
0x004225c0,64
0x00422600,61
0x00422640,61
0x00422680,61
0x004226c0,46
0x004226f0,65
0x00422740,61
0x00422780,61
0x004227c0,61
0x00422800,62
0x00422840,62
0x00422880,62
0x004228c0,61
0x00422900,65
0x00422950,65
0x004229a0,65
0x004229f0,64
0x00422a30,64
0x00422a70,65
0x00422ac0,64
0x00422b00,65
0x00422b50,61
0x00422b90,61
0x00422bd0,61
0x00422c10,73
0x00422c60,151
0x00422d00,71
0x00422d50,122
0x00422dd0,67
0x00422e20,93
0x00422e80,71
0x00422ed0,296
0x00423000,924
0x004233a0,17
0x004233c0,44
0x004233f0,138
0x00423480,543
0x004236a0,145
0x00423740,219
0x00423820,57
0x00423860,195
0x00423930,87
0x00423990,282
0x00423ab0,3688
0x00424920,76
0x00424970,46
0x004249a0,72
0x004249f0,46
0x00424a20,72
0x00424a70,76
0x00424ac0,76
0x00424b10,1101
0x00424f60,506
0x00425160,347
0x004252c0,1343
0x00425800,167
0x004258b0,18
0x00425db0,816
0x004260e0,266
0x004261f0,116
0x00426270,566
0x004264b0,299
0x004265e0,600
0x00426840,136
0x004268d0,28
0x004268f0,107
0x00426960,137
0x004269f0,493
0x00426be0,73
0x00426c30,38
0x00426c60,155
0x00426d00,531
0x00426f20,486
0x00427110,361
0x00427280,134
0x00427330,216
0x00427410,139
0x004274a0,48
0x004274e0,53
0x00427520,375
0x004276a0,153
0x00427740,83
0x004277a0,93
0x00427800,7
0x00427810,348
0x00427970,234
0x00427a60,10
0x00427a70,234
0x00427b60,548
0x00427d90,70
0x00427de0,330
0x00427f30,257
0x00428040,111
0x004280b0,531
0x004282d0,1526
0x004288d0,242
0x004289d0,923
0x00428d70,441
0x00428f30,12
0x00428f40,12
0x00428f50,12
0x00428f60,12
0x00428f70,10
0x00428f80,63
0x00428fc0,79
0x00429010,417
0x004291c0,257
0x004292d0,90
0x00429330,118
0x004293b0,49
0x004293f0,129
0x00429480,132
0x00429510,227
0x00429600,230
0x004296f0,488
0x004298e0,98
0x00429950,123
0x004299d0,44
0x00429a00,401
0x00429ba0,853
0x00429f00,275
0x0042a020,127
0x0042a0a0,166
0x0042a150,156
0x0042a1f0,35
0x0042a220,428
0x0042a3d0,159
0x0042a470,13
0x0042a480,327
0x0042a5d0,44
0x0042a600,209
0x0042a6e0,205
0x0042a7b0,25
0x0042a7d0,609
0x0042aa40,70
0x0042aa90,35
0x0042aac0,54
0x0042ab00,191
0x0042abc0,24269
0x00430c50,205
0x00430d20,377
0x00430ea0,657
0x00431140,737
0x00431430,345
0x00431590,281
0x004316b0,280
0x004317d0,5367
0x00432cd0,9
0x00432ce0,456
0x00432eb0,45
0x00432ee0,40
0x00432f10,28
0x00432f30,28
0x00432f50,36
0x00432f80,32
0x00432fa0,883
0x00433320,1167
0x004337b0,1307
0x00433cd0,1493
0x004342b0,145
0x00434350,1557
0x00434970,485
0x00434b60,485
0x00434d50,1069
0x00435180,133
0x00435210,133
0x004352a0,129
0x00435330,133
0x004353c0,70
0x00435410,28
0x00435430,20
0x00435450,24
0x00435470,389
0x00435600,186
0x004356c0,23
0x004356e0,54
0x00435720,1885
0x00435e80,113
0x00435f00,487
0x004360f0,264
0x00436200,74
0x00436250,475
0x00436430,397
0x004365e0,27
0x00436600,45
0x00436630,202
0x00436700,114
0x00436780,539
0x004369a0,496
0x00436b90,985
0x00436f70,63
0x00436fb0,720
0x00437280,18
0x004372a0,253
0x004373a0,2083
0x00437bd0,1870
0x00438320,514
0x00438530,533
0x00438750,18
0x00438770,13
0x00438780,947
0x00438b40,745
0x00438e30,1349
0x00439380,1160
0x00439810,632
0x00439a90,540
0x00439cb0,1044
0x0043a0d0,824
0x0043a410,366
0x0043a580,419
0x0043a730,1474
0x0043ad00,1239
0x0043b1e0,1214
0x0043b6a0,238
0x0043b790,945
0x0043bb50,1603
0x0043c1a0,96
0x0043c200,78
0x0043c250,63
0x0043c290,7862
0x0043e150,105
0x0043e1c0,1478
0x0043e7c0,181
0x0043e8b0,661
0x0043eb50,641
0x0043ede0,2250
0x0043f6b0,2210
0x0043ff60,1685
0x00440600,1536
0x00440c00,161
0x00440cb0,158
0x00440d50,2235
0x00441610,1976
0x00441dd0,642
0x00442060,20
0x00442080,12
0x00442090,344
0x004421f0,1269
0x004426f0,1432
0x00442c90,1269
0x00443190,1432
0x00443730,3002
0x004442f0,888
0x00444670,1982
0x00444e80,1058
0x004452b0,82
0x00445310,1371
0x00445870,558
0x00445aa0,1213
0x00445f60,1515
0x00446550,366
0x004466c0,1632
0x00446d20,863
0x00447080,628
0x00447300,1841
0x00447a40,486
0x00447c30,1053
0x00448050,133
0x004480e0,2094
0x00448910,2137
0x00449170,76
0x004491c0,102
0x00449230,63
0x00449270,63
0x004492b0,102
0x00449320,151
0x004493c0,132
0x00449450,494
0x00449640,266
0x00449750,6836
0x0044b210,89
0x0044b270,221
0x0044b350,124
0x0044b3d0,102
0x0044b440,162
0x0044b4f0,939
0x0044b8a0,52
0x0044b8e0,1167
0x0044bd70,2857
0x0044c8a0,82
0x0044c900,57
0x0044c940,1995
0x0044d110,4580
0x0044e300,214
0x0044e3e0,2127
0x0044ec30,665
0x0044eed0,65
0x0044ef20,1665
0x0044f5b0,147
0x0044f650,4197
0x004506c0,1869
0x00450e10,1159
0x004512a0,122
0x00451320,70
0x00451370,226
0x00451460,203
0x00451530,110
0x004515a0,19
0x004515c0,63
0x00451600,90
0x00451660,102
0x004516d0,82
0x00451730,112
0x004517a0,90
0x00451800,63
0x00451840,124
0x00451930,151
0x004519d0,173
0x00451a80,323
0x00451bd0,271
0x00451ce0,21
0x00451d00,23
0x00451d20,63
0x00451d60,121
0x00451de0,60
0x00451e20,21
0x00451e40,24
0x00451e60,129
0x00451ef0,13
0x00451f00,17
0x00451f20,203
0x00451ff0,181
0x004520b0,28
0x004520d0,28
0x004520f0,37
0x00452120,1550
0x00452730,180
0x004527f0,17
0x00452810,31
